humanLabel,genderLabel,label
Juan José Cabezudo,male,cook
Alcindo Monteiro,male,cook
Marco Quelca,male,cook
Mohammed Alaoui,male,cook
Karl Duch,male,cook
Dennis Huwaë,male,cook
Montserrat Fontané Serra,female,cook
Albert Kofranek,male,cook
Merouan Bounekraf,male,cook
Florisbela,female,cook
Daniele Tortomasi,male,cook
Nick DiGiovanni,male,cook
María Teresa Aguado Castillo,female,cook
Sven Wassmer,male,cook
Silvio Germann,male,cook
Jérémy Desbraux,male,cook
Iker Erauzkin,male,cook
Tara Khattar,female,cook
Remedios Sánchez Sánchez,female,cook
LaDeva Davis,female,cook
El Noi de Tona,male,cook
Raül Balam Ruscalleda,male,cook
Paola Velez,female,cook
Ysanet Batista,female,cook
Luboš Rychvalský,male,cook
Adela Fargas,female,cook
