humanLabel,genderLabel,label
Joana Vilà i Brugué,female,manager
David Abala,male,manager
Mary Glackin,female,manager
Henri Gustave Choppin d'Arnouville,male,manager
Thomas Martin,male,manager
Christian Struppeck,male,manager
Maxime Blanchette-Joncas,male,manager
Marie-Hélène Gaudreau,female,manager
Shawna Lynn-Mihan,female,manager
María Dolores Martínez Pérez,female,manager
María José de Aguilar Bacalleros,female,manager
Elena María Toro Montero,female,manager
Jacquelyn Bolman,female,manager
Nasim al-Samadi,male,manager
Kwaku Amoa-Awuah,male,manager
Lionel Artis,male,manager
Nianguiry Kanté,male,manager
Tunney Lee,male,manager
Franziska Heinisch,female,manager
Lena Mae Gantt,female,manager
Mildred Council,female,manager
William W. Dow,male,manager
Josephine Ebaugh Jones,female,manager
Kent Ford,male,manager
Raj Jayadev,male,manager
Nelson N. Johnson,male,manager
Paul Dennis Brown,male,manager
Spike Kahn,female,manager
Mauree Turner,non-binary,manager
Allie Young,female,manager
Thelma Edith Minnie France,female,manager
LaTosha Brown,female,manager
Emanuel Frieder,male,manager
Michael Boye-Anawomah,male,manager
Jeremy Duncan Nicholson,male,manager
Zuretti Goosby,male,manager
Midori Shimanouchi Lederer,female,manager
Rocky Chin,male,manager
Ofelia Vasquez-Philo,female,manager
Jillian Christmas,female,manager
Ayor Makur Chuot,female,manager
Evelyn Myrie,female,manager
Ruth D’Hondt,female,manager
Jane Angvik,female,manager
Roi Abecassis,male,manager
Rene Silva dos Santos,male,manager
Joyce Ellington,female,manager
Bruno Lorthiois,male,manager
Flora Dungan,female,manager
Dorothy Eisenberg,female,manager
Armando Navarro,male,manager
Hung Wai Ching,male,manager
Woulimata Thiao,female,manager
Clara Dickson,female,manager
Stephen Phillips,male,manager
Nancy Beaulieu,female,manager
Taysha Martineau,two-spirit,manager
Nomandla Yako,female,manager
Morgan Harper,female,manager
Karen L. Washington,female,manager
Glyn Jemmott Nelson,male,manager
Rob Gibbs,male,manager
Angela Kwok,female,manager
Vereara Maeva-Taripo,female,manager
Leib Avram,male,manager
Moisey Altshuler,male,manager
Aubrey Gordon,female,manager
Diana Isabel Hernández Juárez,female,manager
George Alexander Towns,male,manager
Juanita M. Eber,female,manager
Matafetu Smith,female,manager
Barnabas Samuel,male,manager
Bart F. Smallwood,male,manager
Ruth Dreyfous,female,manager
Q110129018,female,manager
Molemo Moiloa,female,manager
Sören Brandes,male,manager
Gloria Elaine McHutchon,female,manager
Chris Good,male,manager
Earnest Preacely,male,manager
Suha Basharen,female,manager
Brenda Marsh-Mitchell,female,manager
Sylvia Drew Ivie,female,manager
Clifford McClain,male,manager
Thu Nguyen,non-binary,manager
Neil Chin,male,manager
Suzanne Lee,female,manager
Steve Yip,male,manager
Bernita Walker,female,manager
Sandra Serrano-Sewell,female,manager
Espanola Jackson,female,manager
Jesse Martinez,male,manager
Ayah Norris,female,manager
Darryl Smith,male,manager
Martin Neal Gopen,male,manager
Hyun Lee,female,manager
Leora Kava,female,manager
Andres Sarabia,male,manager
Michael A. Cowan,male,manager
Rudy Nita Gonzales,female,manager
James Archie Hargrave,male,manager
Laura Luu,female,manager
Melorra Green,female,manager
Randy Woodley,male,manager
Lillian Cho,female,manager
Kit Malone,trans woman,manager
Sarai Barrios,female,manager
Timothy McMahan King,male,manager
Evelyn Healy,female,manager
Devin Halbal,trans woman,manager
Bryn Kelly,trans woman,manager
Mary Helen Rogers,female,manager
Craig Au Yeung Ying Chai,male,manager
Volker Wertich,male,manager
Tyron Montgomery,male,manager
Alice Temperley,female,manager
Tim Willits,male,manager
Amir Kassaei,male,manager
Yoo Ah-in,male,manager
Andrea Rauschenbusch,female,manager
Patrice Désilets,male,manager
Alanis Obomsawin,female,manager
James Wong,male,manager
Biz Stone,male,manager
Tim Gunn,male,manager
Ken Levine,male,manager
Isaac Mizrahi,male,manager
Ivica Maksimovic,male,manager
Washington Olivetto,male,manager
Michael Schirner,male,manager
Phil Harvey,male,manager
Stig Asmussen,male,manager
Thomas Hayo,male,manager
Uwe Vock,male,manager
Björn Bartholdy,male,manager
Alejo Malia,male,manager
Amy Hennig,female,manager
Fred Seibert,male,manager
Jean-Claude Jitrois,male,manager
Jim Hamilton,male,manager
Reina Reech,female,manager
Viktor Antonov,male,manager
Alan Aboud,male,manager
Alan Yentob,male,manager
Alex Westerman,male,manager
Andrew Groves,male,manager
Andrew McKay,male,manager
Bob Pritikin,male,manager
Boris Miljković,male,manager
Brendan Pereira,male,manager
Brent Knowles,male,manager
Brian Collins,male,manager
Norma Miller,female,manager
Cory Barlog,male,manager
Daniel Burka,male,manager
Dave Marinaccio,male,manager
Eric Holmes,male,manager
Graziela Preiser,female,manager
Hardy LeBel,male,manager
Hideaki Itsuno,male,manager
Eduardo Bertrán,male,manager
Icarius De Menezes,male,manager
James Hilton,male,manager
Jarrod Carland,male,manager
Jeremiah Slaczka,male,manager
Jim Riswold,male,manager
Joe Zee,male,manager
John Pickard,male,manager
Juan Cabral,male,manager
Kazuko Koike,female,manager
Kinvara Balfour,female,manager
Laralyn McWilliams,female,manager
Mary Portas,female,manager
Michael Lewis Becker,male,manager
Michelle Camaclang,female,manager
