humanLabel,genderLabel,label
Martin Scharm,male,developer
Gérald Sédrati-Dinet,male,developer
Andrew Bosworth,male,developer
Joey Hess,male,developer
Nigel P. Brown,male,developer
Michael Werner,male,developer
Mathias Biilmann,male,developer
Jan Zapletal,male,developer
Jens Georg,male,developer
Fred Benenson,male,developer
Matt Fairclough,male,developer
Kevin Haller,male,developer
Matic Potočnik,male,developer
Maarten Lamers,male,developer
Luděk Matyska,male,developer
Lars Holm Nielsen,male,developer
Jens Gustedt,male,developer
Sonal Raj,male,developer
Mark Zwolinski,male,developer
Craig Warren,male,developer
Andrey Stankevich,male,developer
Lauren McCarthy,female,developer
Vladimír Červenka,male,developer
Jan Dvořák,male,developer
Valentinos Tzekas,male,developer
Yusuke Katayama,male,developer
Shunji Ushida,male,developer
Patrik Banga,male,developer
Alina Anisimova,female,developer
Martin Urza,male,developer
Sean Hannan,male,developer
Sheri Tibbs,female,developer
Jon Smirl,male,developer
David Hall,male,developer
ayyk92,male,developer
Naděje Mandysová,female,developer
J. Gary Polhill,male,developer
Laura Thomson,female,developer
Kate Theimer,female,developer
Q59654332,male,developer
John Cannon,male,developer
John-David Smith,male,developer
Kevin Krisciunas,male,developer
Lisa Linn Allen,female,developer
Aaron Douglas,male,developer
Chris Teitzel,male,developer
Eugene Bort,male,developer
Scott Manley,male,developer
James Tryon,male,developer
Mike Schroder,male,developer
Yoav Farhi,male,developer
Jeremy Felt,male,developer
Shawn Hooper,male,developer
Andrew Roberts,male,developer
K. Adam White,male,developer
Marc Benzakein,male,developer
Felix Arntz,male,developer
Evan Thoms,male,developer
Daniel Weiskopf,male,developer
Michael Dorman,male,developer
Jacob VanderPlas,male,developer
Ralf Gommers,male,developer
Chris Wilson,male,developer
Pekka Kilpeläinen,male,developer
Sébastien Rannou,male,developer
Florian Heidenreich,male,developer
Dom Hofmann,male,developer
Silvan Hagen,male,developer
María José Escalona,female,developer
Federico Poloni,male,developer
Andreas Rumpf,male,developer
Oscar Fontenla-Romero,male,developer
Andrew Nifedow,male,developer
Q60828013,male,developer
Mikhail Samin,male,developer
Vladislav Urazov,male,developer
Hubert Kloft,male,developer
Paul Frazee,male,developer
Tara Vancil,female,developer
Tobias Junghans,male,developer
Rose Funja,female,developer
Oona Räisänen,female,developer
Linas Vepstas,male,developer
Amanda Steinberg,female,developer
Vlastimil Santroch,male,developer
Rana Subhi Aldisi,female,developer
Marek Drápal,male,developer
Marty Alchin,trans woman,developer
Stefan Van Damme,male,developer
Philip Lewis Karlton,male,developer
Forest Willard,male,developer
Dag Ågren,male,developer
Kirk Woolford,male,developer
Simon Ser,male,developer
Scott Rogers,male,developer
David Plummer,male,developer
Carmen Eisendle,female,developer
Jaakko Keränen,male,developer
Matti Picus,male,developer
Rukaya Johaadien,female,developer
Michael Elkins,male,developer
Joseph Hellerstein,male,developer
Michal Zlatkovský,male,developer
Ralf S. Engelschall,male,developer
David A. Holzgang,male,developer
Sam Modonpour,male,developer
Amin Shkouhi,male,developer
Susanne Holzgraefe,female,developer
Michael Zeilfelder,male,developer
Nikolaus Gebhardt,male,developer
Greg Brockman,male,developer
Willian Chimura,male,developer
Pavel Bajger,male,developer
Pavel Gazda,male,developer
Rostislav Hřivňák,male,developer
Martin Kopřiva,male,developer
Rostislav Řeha,male,developer
Lyudmyla Ivanova,female,developer
Elizabeth Betty Ryan,female,developer
Kelsey Hightower,male,developer
Michèle Cloonan,female,developer
Jonathan Muñoz-Enano,male,developer
Hannes Hoelzl,male,developer
Sophia Mendonça,trans woman,developer
Richard Walter Conway,male,developer
Bernard Lidický,male,developer
Timothy Davison,male,developer
Stefan Monnier,male,developer
Johnny Jazeix,male,developer
Stanley Sawyer,male,developer
Karl Robert Gutschera,male,developer
Michael Duane Galloy,male,developer
Walter Scott Brainerd,male,developer
Stephen Soderland,male,developer
Tracy A. Gardner,female,developer
Frank Oliver Schulz,male,developer
Peter D. Mark,male,developer
Christian Queinnec,male,developer
Fabrice Rouillier,male,developer
Elisha Peterson,male,developer
Johann Blieberger,male,developer
Charles Rich,male,developer
James S. Plank,male,developer
Stanislav Horáček,male,developer
Pavel Machek,male,developer
Spiderweb Software,male,developer
Hồ Ngọc Đức,male,developer
Ioannis Ntzoufras,male,developer
Stefan Büttcher,male,developer
Majed Marji,male,developer
Mark J. Stock,male,developer
Philippe Langevin,male,developer
Tom Murphy VII,male,developer
Daniel J. Rosenkrantz,male,developer
Christophe Troestler,male,developer
John Shutt,male,developer
Krasimir Angelov,male,developer
Sergey Alekseevich Gusarenko,male,developer
Ivan Volný,male,developer
Nicolas Bonnotte,male,developer
William Edward Byrd,male,developer
Sadia Bashir,female,developer
Abdul-Lateef Haji-Ali,male,developer
Richard Eisenberg,male,developer
Sebastian Nowozin,male,developer
Ryan W. Sinnet,male,developer
Krzysztof Krzywdzinski,male,developer
Peter Marshall,male,developer
Eric Engstrom,male,developer
Marc André Tanner,male,developer
Andreas Itzchak Rehberg,male,developer
Marvin Wißfeld,male,developer
Arielle Gordon,female,developer
