humanLabel,genderLabel,label
Agustí Faig i Pericay,male,carpenter
Walter Que Noy,male,carpenter
Johann Martin Jühlke,male,carpenter
Jacques-Joseph Moineau,male,carpenter
Jesus Christ,cisgender man,carpenter
Claes Dircx van Balckeneynde,male,carpenter
Augustin Panon,male,carpenter
Joseph Sec,male,carpenter
C.T. Andersen,male,carpenter
Alexander Högman,male,carpenter
John Phillips,male,carpenter
Okabe Mataemon,male,carpenter
Bunjirō Kubota,male,carpenter
Josef Friml,male,carpenter
Ernst Burmeister,male,carpenter
H.J. Kornerup-Koch,male,carpenter
Harald Kayser,male,carpenter
Julius Blom,male,carpenter
Morten Sabroe,male,carpenter
Otto Glahn,male,carpenter
Valdemar Fussing,male,carpenter
Heinouchi Yoshimasa,male,carpenter
William Herland,male,carpenter
Thomas Phillips,male,carpenter
Jens Gundahl Knudsen,male,carpenter
Westby Gill,male,carpenter
Toivo Nokelainen,male,carpenter
Diego López de Arenas,male,carpenter
Pavia Høegh,male,carpenter
Esa Dahl,male,carpenter
Josep Vieta Burcet,male,carpenter
Bonaventura Ribas i Maura,male,carpenter
Sebastià Pujol i Ribes,male,carpenter
Josep Vieta i Passet,male,carpenter
Q59284379,male,carpenter
Agustí Pujol,male,carpenter
Rafael Escolà i Peinado,male,carpenter
Q84348084,male,carpenter
Isser Fein,male,carpenter
Shimon Niman,male,carpenter
Mendel Feldman,male,carpenter
Eli Iudkes,male,carpenter
Hersh Limon,male,carpenter
Abram Palkovski,male,carpenter
Yanku Marko,male,carpenter
Gdaliyahu Chertok,male,carpenter
Zoltan Iunger,male,carpenter
Hershel Pshenitza,male,carpenter
Iankel Dobzhevitz,male,carpenter
Zundel Prezma,male,carpenter
Ptakhia Praker,male,carpenter
Shmuel Goldfinger,male,carpenter
Shloima Mendelovici,male,carpenter
Dudu Kogan,male,carpenter
Nakhum Probershtein,male,carpenter
Falk Plotzkin,male,carpenter
Feibel Pener,male,carpenter
Tzvi Golomb,male,carpenter
Yitzkhak Polak,male,carpenter
Shimon Forberg,male,carpenter
Ozan Adam,male,carpenter
Emmanuel Lamminen,male,carpenter
Ray Henry,male,carpenter
Thomas Cass,male,carpenter
Charles Bailey,male,carpenter
Yves Cevaër,male,carpenter
Hans Kemeling,male,carpenter
Francesc Roig Toqués,male,carpenter
Narajirō Nishioka,male,carpenter
Yoshie Kongō,female,carpenter
Itō Heizaemon,male,carpenter
Martin Christian Hansen,male,carpenter
Nicolau Pica i Vila,male,carpenter
Joanna Gruzlewska,female,carpenter
Johann Nicolaus Rausch,male,carpenter
