humanLabel,genderLabel,label
Érica Gabriela Silva de Lima,female,supervisor
Fernando de Melo Plentz,male,supervisor
Suely Aparecida Schraner,male,supervisor
Renata Silva Beu,female,supervisor
Sr. Vanderlei,male,supervisor
Regina Ávila Ribeiro,female,supervisor
Newton Carneiro da Cunha,male,supervisor
Wilhelm Fuchs,male,supervisor
Jules Augier,male,supervisor
George Adams,male,supervisor
Q117661810,male,supervisor
Q120280440,male,supervisor
Désiré Drapier,male,supervisor
Q123915126,male,supervisor
Lyudmila Petkova,female,supervisor
Lawrence Kalule Settala,male,supervisor
Václav Novotný,male,supervisor
Q135229500,male,supervisor
René Collet,male,supervisor
Walter Le Tanneux de Saint Paul-Illaire,male,supervisor
Rodolfo Giovanni Marazzino,male,supervisor
Karl Rolvaag,male,supervisor
Abu Yusuf Yaqub ibn Yusuf ibn Abd al-Mumin al-Kumi al-Tilimsani al-Mansur,male,supervisor
Hans Christoph Friedrich Graf von Hacke,male,supervisor
Friedrich Ludwig Kanoffski von Langendorf,male,supervisor
Julius Gottlieb Pelchrzim,male,supervisor
Johann Winter von Güldenborn,male,supervisor
Karl Gottfried Knobloch,male,supervisor
Henri François de Bombelles,male,supervisor
"Sir Alexander Campbell, 1st Baronet",male,supervisor
Karl Friedrich von Manderstierna,male,supervisor
"George Brooke, 9th Baron Cobham",male,supervisor
Hans-Joachim Börner,male,supervisor
Trần Quang Vinh,male,supervisor
Mieczysław Jerzy Opatrny,male,supervisor
Iara Barbieri Borges Pinto,female,supervisor
Antenor dos Reis,male,supervisor
José Orleans Silva,male,supervisor
José Amaro de Araújo,male,supervisor
Sérgio Gomes,male,supervisor
Bartolomeu Romcy Costa,male,supervisor
Maria Cristina Amorim,female,supervisor
Thaysa Audujas,female,supervisor
José dos Reis Garcia,male,supervisor
Ricardo Lopes Belmontt,male,supervisor
Suele Beltran,female,supervisor
Nelsinho Pacheco,male,supervisor
Ana Cleide Souza de Castro,female,supervisor
Wellington Souza Siqueira Lins Leite,male,supervisor
José Bispo das Neves,male,supervisor
Ricardo Franzoi,male,supervisor
